cell_id,category,elicitation,mechanism,ai,central,rank,reciprocity_rate
hard_0148,hard,standard,central,0,1,3,0.15
hard_0148,hard,standard,central,0,1,4,0.125
hard_0148,hard,standard,central,0,1,5,0.1
hard_0149,hard,ai,search,1,0,1,0.2
hard_0149,hard,ai,search,1,0,2,0.325
hard_0149,hard,ai,search,1,0,3,0.175
hard_0149,hard,ai,search,1,0,4,0.225
hard_0149,hard,ai,search,1,0,5,0.075
hard_0150,hard,ai,search,1,0,1,0.475
hard_0150,hard,ai,search,1,0,2,0.175
hard_0150,hard,ai,search,1,0,3,0.275
hard_0150,hard,ai,search,1,0,4,0.2
hard_0150,hard,ai,search,1,0,5,0.15
hard_0151,hard,ai,central,1,1,1,0.35
hard_0151,hard,ai,central,1,1,2,0.225
hard_0151,hard,ai,central,1,1,3,0.15
hard_0151,hard,ai,central,1,1,4,0.175
hard_0151,hard,ai,central,1,1,5,0.1
hard_0152,hard,ai,search,1,0,1,0.4
hard_0152,hard,ai,search,1,0,2,0.35
hard_0152,hard,ai,search,1,0,3,0.25
hard_0152,hard,ai,search,1,0,4,0.25
hard_0152,hard,ai,search,1,0,5,0.175
hard_0153,hard,standard,central,0,1,1,0.275
hard_0153,hard,standard,central,0,1,2,0.05
hard_0153,hard,standard,central,0,1,3,0.175
hard_0153,hard,standard,central,0,1,4,0.15
hard_0153,hard,standard,central,0,1,5,0.15
hard_0154,hard,ai,search,1,0,1,0.25
hard_0154,hard,ai,search,1,0,2,0.275
hard_0154,hard,ai,search,1,0,3,0.125
hard_0154,hard,ai,search,1,0,4,0.05
hard_0154,hard,ai,search,1,0,5,0.1
hard_0155,hard,standard,central,0,1,1,0.3
hard_0155,hard,standard,central,0,1,2,0.25
hard_0155,hard,standard,central,0,1,3,0.125
hard_0155,hard,standard,central,0,1,4,0.15
hard_0155,hard,standard,central,0,1,5,0.125
hard_0156,hard,standard,central,0,1,1,0.3
hard_0156,hard,standard,central,0,1,2,0.25
hard_0156,hard,standard,central,0,1,3,0.15
hard_0156,hard,standard,central,0,1,4,0.175
hard_0156,hard,standard,central,0,1,5,0.075
hard_0157,hard,ai,search,1,0,1,0.375
hard_0157,hard,ai,search,1,0,2,0.2
hard_0157,hard,ai,search,1,0,3,0.225
hard_0157,hard,ai,search,1,0,4,0.225
hard_0157,hard,ai,search,1,0,5,0.15
hard_0158,hard,ai,central,1,1,1,0.4
hard_0158,hard,ai,central,1,1,2,0.275
hard_0158,hard,ai,central,1,1,3,0.275
hard_0158,hard,ai,central,1,1,4,0.1
hard_0158,hard,ai,central,1,1,5,0.15
hard_0159,hard,ai,search,1,0,1,0.3
hard_0159,hard,ai,search,1,0,2,0.15
hard_0159,hard,ai,search,1,0,3,0.125
hard_0159,hard,ai,search,1,0,4,0.15
hard_0159,hard,ai,search,1,0,5,0.125
hard_0160,hard,ai,search,1,0,1,0.3
hard_0160,hard,ai,search,1,0,2,0.3
hard_0160,hard,ai,search,1,0,3,0.175
hard_0160,hard,ai,search,1,0,4,0.15
hard_0160,hard,ai,search,1,0,5,0.125
hard_0161,hard,ai,central,1,1,1,0.375
hard_0161,hard,ai,central,1,1,2,0.275
hard_0161,hard,ai,central,1,1,3,0.15
hard_0161,hard,ai,central,1,1,4,0.175
hard_0161,hard,ai,central,1,1,5,0.175
hard_0162,hard,ai,central,1,1,1,0.325
hard_0162,hard,ai,central,1,1,2,0.275
hard_0162,hard,ai,central,1,1,3,0.175
hard_0162,hard,ai,central,1,1,4,0.175
hard_0162,hard,ai,central,1,1,5,0.225
hard_0163,hard,standard,search,0,0,1,0.25
hard_0163,hard,standard,search,0,0,2,0.125
hard_0163,hard,standard,search,0,0,3,0.2
hard_0163,hard,standard,search,0,0,4,0.175
hard_0163,hard,standard,search,0,0,5,0.05
hard_0164,hard,ai,central,1,1,1,0.3
hard_0164,hard,ai,central,1,1,2,0.2
hard_0164,hard,ai,central,1,1,3,0.25
hard_0164,hard,ai,central,1,1,4,0.15
hard_0164,hard,ai,central,1,1,5,0.2
hard_0165,hard,ai,search,1,0,1,0.275
hard_0165,hard,ai,search,1,0,2,0.25
hard_0165,hard,ai,search,1,0,3,0.15
hard_0165,hard,ai,search,1,0,4,0.1
hard_0165,hard,ai,search,1,0,5,0.075
hard_0166,hard,standard,central,0,1,1,0.25
hard_0166,hard,standard,central,0,1,2,0.25
hard_0166,hard,standard,central,0,1,3,0.2
hard_0166,hard,standard,central,0,1,4,0.1
hard_0166,hard,standard,central,0,1,5,0.075
hard_0167,hard,ai,central,1,1,1,0.5
hard_0167,hard,ai,central,1,1,2,0.325
hard_0167,hard,ai,central,1,1,3,0.275
hard_0167,hard,ai,central,1,1,4,0.25
hard_0167,hard,ai,central,1,1,5,0.075
hard_0168,hard,standard,search,0,0,1,0.425
hard_0168,hard,standard,search,0,0,2,0.2
hard_0168,hard,standard,search,0,0,3,0.15
hard_0168,hard,standard,search,0,0,4,0.1
hard_0168,hard,standard,search,0,0,5,0.05
hard_0169,hard,ai,search,1,0,1,0.45
hard_0169,hard,ai,search,1,0,2,0.275
hard_0169,hard,ai,search,1,0,3,0.075
hard_0169,hard,ai,search,1,0,4,0.125
hard_0169,hard,ai,search,1,0,5,0.175
hard_0170,hard,standard,search,0,0,1,0.3
hard_0170,hard,standard,search,0,0,2,0.3
hard_0170,hard,standard,search,0,0,3,0.175
hard_0170,hard,standard,search,0,0,4,0.175
hard_0170,hard,standard,search,0,0,5,0.125
hard_0171,hard,standard,search,0,0,1,0.325
hard_0171,hard,standard,search,0,0,2,0.3
hard_0171,hard,standard,search,0,0,3,0.175
hard_0171,hard,standard,search,0,0,4,0.1
hard_0171,hard,standard,search,0,0,5,0.175
hard_0172,hard,ai,search,1,0,1,0.275
hard_0172,hard,ai,search,1,0,2,0.225
hard_0172,hard,ai,search,1,0,3,0.175
hard_0172,hard,ai,search,1,0,4,0.2
hard_0172,hard,ai,search,1,0,5,0.125
hard_0173,hard,standard,central,0,1,1,0.3
hard_0173,hard,standard,central,0,1,2,0.275
hard_0173,hard,standard,central,0,1,3,0.125
hard_0173,hard,standard,central,0,1,4,0.075
hard_0173,hard,standard,central,0,1,5,0.05
hard_0174,hard,standard,central,0,1,1,0.2
hard_0174,hard,standard,central,0,1,2,0.25
hard_0174,hard,standard,central,0,1,3,0.125
hard_0174,hard,standard,central,0,1,4,0.175
hard_0174,hard,standard,central,0,1,5,0.075
hard_0175,hard,standard,central,0,1,1,0.375
hard_0175,hard,standard,central,0,1,2,0.225
hard_0175,hard,standard,central,0,1,3,0.15
hard_0175,hard,standard,central,0,1,4,0.15
hard_0175,hard,standard,central,0,1,5,0.0
hard_0176,hard,ai,central,1,1,1,0.275
hard_0176,hard,ai,central,1,1,2,0.25
hard_0176,hard,ai,central,1,1,3,0.1
hard_0176,hard,ai,central,1,1,4,0.125
hard_0176,hard,ai,central,1,1,5,0.175
hard_0177,hard,ai,search,1,0,1,0.275
hard_0177,hard,ai,search,1,0,2,0.3
hard_0177,hard,ai,search,1,0,3,0.225
hard_0177,hard,ai,search,1,0,4,0.275
hard_0177,hard,ai,search,1,0,5,0.175
hard_0178,hard,ai,central,1,1,1,0.4
hard_0178,hard,ai,central,1,1,2,0.3
hard_0178,hard,ai,central,1,1,3,0.25
hard_0178,hard,ai,central,1,1,4,0.175
hard_0178,hard,ai,central,1,1,5,0.05
hard_0179,hard,standard,search,0,0,1,0.25
hard_0179,hard,standard,search,0,0,2,0.25
hard_0179,hard,standard,search,0,0,3,0.225
hard_0179,hard,standard,search,0,0,4,0.15
hard_0179,hard,standard,search,0,0,5,0.2
hard_0180,hard,standard,central,0,1,1,0.3
hard_0180,hard,standard,central,0,1,2,0.25
hard_0180,hard,standard,central,0,1,3,0.075
hard_0180,hard,standard,central,0,1,4,0.125
hard_0180,hard,standard,central,0,1,5,0.075
hard_0181,hard,ai,search,1,0,1,0.3
hard_0181,hard,ai,search,1,0,2,0.375
hard_0181,hard,ai,search,1,0,3,0.225
hard_0181,hard,ai,search,1,0,4,0.175
hard_0181,hard,ai,search,1,0,5,0.1
hard_0182,hard,ai,central,1,1,1,0.35
hard_0182,hard,ai,central,1,1,2,0.1
hard_0182,hard,ai,central,1,1,3,0.275
hard_0182,hard,ai,central,1,1,4,0.1
hard_0182,hard,ai,central,1,1,5,0.1
hard_0183,hard,ai,search,1,0,1,0.275
hard_0183,hard,ai,search,1,0,2,0.325
hard_0183,hard,ai,search,1,0,3,0.125
hard_0183,hard,ai,search,1,0,4,0.2
hard_0183,hard,ai,search,1,0,5,0.15
hard_0184,hard,standard,search,0,0,1,0.3
hard_0184,hard,standard,search,0,0,2,0.125
hard_0184,hard,standard,search,0,0,3,0.25
hard_0184,hard,standard,search,0,0,4,0.075
hard_0184,hard,standard,search,0,0,5,0.125
hard_0185,hard,standard,central,0,1,1,0.325
hard_0185,hard,standard,central,0,1,2,0.125
hard_0185,hard,standard,central,0,1,3,0.1
hard_0185,hard,standard,central,0,1,4,0.125
hard_0185,hard,standard,central,0,1,5,0.075
hard_0186,hard,ai,central,1,1,1,0.4
hard_0186,hard,ai,central,1,1,2,0.325
hard_0186,hard,ai,central,1,1,3,0.1
hard_0186,hard,ai,central,1,1,4,0.2
hard_0186,hard,ai,central,1,1,5,0.15
hard_0187,hard,ai,central,1,1,1,0.375
hard_0187,hard,ai,central,1,1,2,0.275
hard_0187,hard,ai,central,1,1,3,0.1
hard_0187,hard,ai,central,1,1,4,0.25
hard_0187,hard,ai,central,1,1,5,0.175
hard_0188,hard,standard,central,0,1,1,0.45
hard_0188,hard,standard,central,0,1,2,0.275
hard_0188,hard,standard,central,0,1,3,0.2
hard_0188,hard,standard,central,0,1,4,0.1
hard_0188,hard,standard,central,0,1,5,0.175
hard_0189,hard,standard,central,0,1,1,0.225
hard_0189,hard,standard,central,0,1,2,0.125
hard_0189,hard,standard,central,0,1,3,0.125
hard_0189,hard,standard,central,0,1,4,0.15
hard_0189,hard,standard,central,0,1,5,0.075
hard_0190,hard,ai,central,1,1,1,0.3
hard_0190,hard,ai,central,1,1,2,0.45
hard_0190,hard,ai,central,1,1,3,0.2
hard_0190,hard,ai,central,1,1,4,0.225
hard_0190,hard,ai,central,1,1,5,0.25
hard_0191,hard,standard,search,0,0,1,0.375
hard_0191,hard,standard,search,0,0,2,0.15
hard_0191,hard,standard,search,0,0,3,0.175
hard_0191,hard,standard,search,0,0,4,0.15
hard_0191,hard,standard,search,0,0,5,0.225
hard_0192,hard,standard,central,0,1,1,0.275
hard_0192,hard,standard,central,0,1,2,0.275
hard_0192,hard,standard,central,0,1,3,0.0
hard_0192,hard,standard,central,0,1,4,0.1
hard_0192,hard,standard,central,0,1,5,0.075
hard_0193,hard,ai,search,1,0,1,0.3
hard_0193,hard,ai,search,1,0,2,0.275
hard_0193,hard,ai,search,1,0,3,0.2
hard_0193,hard,ai,search,1,0,4,0.075
hard_0193,hard,ai,search,1,0,5,0.15
hard_0194,hard,standard,search,0,0,1,0.325
hard_0194,hard,standard,search,0,0,2,0.325
hard_0194,hard,standard,search,0,0,3,0.275
hard_0194,hard,standard,search,0,0,4,0.225
hard_0194,hard,standard,search,0,0,5,0.075
hard_0195,hard,ai,central,1,1,1,0.475
hard_0195,hard,ai,central,1,1,2,0.225
hard_0195,hard,ai,central,1,1,3,0.2
hard_0195,hard,ai,central,1,1,4,0.225
hard_0195,hard,ai,central,1,1,5,0.2
hard_0196,hard,ai,search,1,0,1,0.275
hard_0196,hard,ai,search,1,0,2,0.225
hard_0196,hard,ai,search,1,0,3,0.175
hard_0196,hard,ai,search,1,0,4,0.2
hard_0196,hard,ai,search,1,0,5,0.225
hard_0197,hard,ai,search,1,0,1,0.325
hard_0197,hard,ai,search,1,0,2,0.3
hard_0197,hard,ai,search,1,0,3,0.275
hard_0197,hard,ai,search,1,0,4,0.15
hard_0197,hard,ai,search,1,0,5,0.125
hard_0198,hard,standard,search,0,0,1,0.3
hard_0198,hard,standard,search,0,0,2,0.15
hard_0198,hard,standard,search,0,0,3,0.15
hard_0198,hard,standard,search,0,0,4,0.15
hard_0198,hard,standard,search,0,0,5,0.15
hard_0199,hard,ai,central,1,1,1,0.4
hard_0199,hard,ai,central,1,1,2,0.175
hard_0199,hard,ai,central,1,1,3,0.125
hard_0199,hard,ai,central,1,1,4,0.3
hard_0199,hard,ai,central,1,1,5,0.15
