cell_id,city_id,week,category,elicitation,mechanism,ai,central,rank,reciprocity_rate
city064_w00_easy,city064,0,easy,standard,central,0,1,1,0.116667
city064_w00_easy,city064,0,easy,standard,central,0,1,2,0.083333
city064_w00_easy,city064,0,easy,standard,central,0,1,3,0.083333
city064_w00_easy,city064,0,easy,standard,central,0,1,4,0.1
city064_w00_easy,city064,0,easy,standard,central,0,1,5,0.083333
city064_w00_hard,city064,0,hard,ai,central,1,1,1,0.116667
city064_w00_hard,city064,0,hard,ai,central,1,1,2,0.016667
city064_w00_hard,city064,0,hard,ai,central,1,1,3,0.066667
city064_w00_hard,city064,0,hard,ai,central,1,1,4,0.033333
city064_w00_hard,city064,0,hard,ai,central,1,1,5,0.066667
city064_w01_easy,city064,1,easy,standard,central,0,1,1,0.166667
city064_w01_easy,city064,1,easy,standard,central,0,1,2,0.1
city064_w01_easy,city064,1,easy,standard,central,0,1,3,0.05
city064_w01_easy,city064,1,easy,standard,central,0,1,4,0.05
city064_w01_easy,city064,1,easy,standard,central,0,1,5,0.05
city064_w01_hard,city064,1,hard,standard,search,0,0,1,0.1
city064_w01_hard,city064,1,hard,standard,search,0,0,2,0.1
city064_w01_hard,city064,1,hard,standard,search,0,0,3,0.066667
city064_w01_hard,city064,1,hard,standard,search,0,0,4,0.05
city064_w01_hard,city064,1,hard,standard,search,0,0,5,0.083333
city065_w00_easy,city065,0,easy,standard,search,0,0,1,0.083333
city065_w00_easy,city065,0,easy,standard,search,0,0,2,0.083333
city065_w00_easy,city065,0,easy,standard,search,0,0,3,0.083333
city065_w00_easy,city065,0,easy,standard,search,0,0,4,0.15
city065_w00_easy,city065,0,easy,standard,search,0,0,5,0.066667
city065_w00_hard,city065,0,hard,ai,central,1,1,1,0.1
city065_w00_hard,city065,0,hard,ai,central,1,1,2,0.083333
city065_w00_hard,city065,0,hard,ai,central,1,1,3,0.066667
city065_w00_hard,city065,0,hard,ai,central,1,1,4,0.016667
city065_w00_hard,city065,0,hard,ai,central,1,1,5,0.1
city065_w01_easy,city065,1,easy,ai,search,1,0,1,0.183333
city065_w01_easy,city065,1,easy,ai,search,1,0,2,0.116667
city065_w01_easy,city065,1,easy,ai,search,1,0,3,0.166667
city065_w01_easy,city065,1,easy,ai,search,1,0,4,0.133333
city065_w01_easy,city065,1,easy,ai,search,1,0,5,0.033333
city065_w01_hard,city065,1,hard,ai,central,1,1,1,0.066667
city065_w01_hard,city065,1,hard,ai,central,1,1,2,0.1
city065_w01_hard,city065,1,hard,ai,central,1,1,3,0.0
city065_w01_hard,city065,1,hard,ai,central,1,1,4,0.033333
city065_w01_hard,city065,1,hard,ai,central,1,1,5,0.033333
city066_w00_easy,city066,0,easy,ai,central,1,1,1,0.083333
city066_w00_easy,city066,0,easy,ai,central,1,1,2,0.15
city066_w00_easy,city066,0,easy,ai,central,1,1,3,0.083333
city066_w00_easy,city066,0,easy,ai,central,1,1,4,0.133333
city066_w00_easy,city066,0,easy,ai,central,1,1,5,0.066667
city066_w00_hard,city066,0,hard,ai,search,1,0,1,0.066667
city066_w00_hard,city066,0,hard,ai,search,1,0,2,0.083333
city066_w00_hard,city066,0,hard,ai,search,1,0,3,0.033333
city066_w00_hard,city066,0,hard,ai,search,1,0,4,0.05
city066_w00_hard,city066,0,hard,ai,search,1,0,5,0.033333
city066_w01_easy,city066,1,easy,ai,central,1,1,1,0.083333
city066_w01_easy,city066,1,easy,ai,central,1,1,2,0.1
city066_w01_easy,city066,1,easy,ai,central,1,1,3,0.1
city066_w01_easy,city066,1,easy,ai,central,1,1,4,0.1
city066_w01_easy,city066,1,easy,ai,central,1,1,5,0.05
city066_w01_hard,city066,1,hard,ai,central,1,1,1,0.1
city066_w01_hard,city066,1,hard,ai,central,1,1,2,0.05
city066_w01_hard,city066,1,hard,ai,central,1,1,3,0.05
city066_w01_hard,city066,1,hard,ai,central,1,1,4,0.0
city066_w01_hard,city066,1,hard,ai,central,1,1,5,0.0
city067_w00_easy,city067,0,easy,standard,search,0,0,1,0.116667
city067_w00_easy,city067,0,easy,standard,search,0,0,2,0.15
city067_w00_easy,city067,0,easy,standard,search,0,0,3,0.1
city067_w00_easy,city067,0,easy,standard,search,0,0,4,0.1
city067_w00_easy,city067,0,easy,standard,search,0,0,5,0.133333
city067_w00_hard,city067,0,hard,standard,central,0,1,1,0.083333
city067_w00_hard,city067,0,hard,standard,central,0,1,2,0.083333
city067_w00_hard,city067,0,hard,standard,central,0,1,3,0.066667
city067_w00_hard,city067,0,hard,standard,central,0,1,4,0.05
city067_w00_hard,city067,0,hard,standard,central,0,1,5,0.05
city067_w01_easy,city067,1,easy,standard,central,0,1,1,0.116667
city067_w01_easy,city067,1,easy,standard,central,0,1,2,0.133333
city067_w01_easy,city067,1,easy,standard,central,0,1,3,0.15
city067_w01_easy,city067,1,easy,standard,central,0,1,4,0.033333
city067_w01_easy,city067,1,easy,standard,central,0,1,5,0.083333
city067_w01_hard,city067,1,hard,ai,search,1,0,1,0.083333
city067_w01_hard,city067,1,hard,ai,search,1,0,2,0.083333
city067_w01_hard,city067,1,hard,ai,search,1,0,3,0.083333
city067_w01_hard,city067,1,hard,ai,search,1,0,4,0.033333
city067_w01_hard,city067,1,hard,ai,search,1,0,5,0.033333
city068_w00_easy,city068,0,easy,ai,central,1,1,1,0.1
city068_w00_easy,city068,0,easy,ai,central,1,1,2,0.1
city068_w00_easy,city068,0,easy,ai,central,1,1,3,0.05
city068_w00_easy,city068,0,easy,ai,central,1,1,4,0.1
city068_w00_easy,city068,0,easy,ai,central,1,1,5,0.05
city068_w00_hard,city068,0,hard,standard,central,0,1,1,0.05
city068_w00_hard,city068,0,hard,standard,central,0,1,2,0.083333
city068_w00_hard,city068,0,hard,standard,central,0,1,3,0.066667
city068_w00_hard,city068,0,hard,standard,central,0,1,4,0.116667
city068_w00_hard,city068,0,hard,standard,central,0,1,5,0.033333
city068_w01_easy,city068,1,easy,standard,search,0,0,1,0.116667
city068_w01_easy,city068,1,easy,standard,search,0,0,2,0.083333
city068_w01_easy,city068,1,easy,standard,search,0,0,3,0.1
city068_w01_easy,city068,1,easy,standard,search,0,0,4,0.1
city068_w01_easy,city068,1,easy,standard,search,0,0,5,0.066667
city068_w01_hard,city068,1,hard,standard,search,0,0,1,0.066667
city068_w01_hard,city068,1,hard,standard,search,0,0,2,0.016667
city068_w01_hard,city068,1,hard,standard,search,0,0,3,0.066667
city068_w01_hard,city068,1,hard,standard,search,0,0,4,0.033333
city068_w01_hard,city068,1,hard,standard,search,0,0,5,0.033333
city069_w00_easy,city069,0,easy,ai,central,1,1,1,0.066667
city069_w00_easy,city069,0,easy,ai,central,1,1,2,0.066667
city069_w00_easy,city069,0,easy,ai,central,1,1,3,0.05
city069_w00_easy,city069,0,easy,ai,central,1,1,4,0.066667
city069_w00_easy,city069,0,easy,ai,central,1,1,5,0.066667
city069_w00_hard,city069,0,hard,ai,central,1,1,1,0.15
city069_w00_hard,city069,0,hard,ai,central,1,1,2,0.1
city069_w00_hard,city069,0,hard,ai,central,1,1,3,0.033333
city069_w00_hard,city069,0,hard,ai,central,1,1,4,0.05
city069_w00_hard,city069,0,hard,ai,central,1,1,5,0.016667
city069_w01_easy,city069,1,easy,standard,central,0,1,1,0.166667
city069_w01_easy,city069,1,easy,standard,central,0,1,2,0.083333
city069_w01_easy,city069,1,easy,standard,central,0,1,3,0.066667
city069_w01_easy,city069,1,easy,standard,central,0,1,4,0.083333
city069_w01_easy,city069,1,easy,standard,central,0,1,5,0.1
city069_w01_hard,city069,1,hard,ai,central,1,1,1,0.066667
city069_w01_hard,city069,1,hard,ai,central,1,1,2,0.083333
city069_w01_hard,city069,1,hard,ai,central,1,1,3,0.066667
city069_w01_hard,city069,1,hard,ai,central,1,1,4,0.016667
city069_w01_hard,city069,1,hard,ai,central,1,1,5,0.033333
city070_w00_easy,city070,0,easy,ai,search,1,0,1,0.233333
city070_w00_easy,city070,0,easy,ai,search,1,0,2,0.133333
city070_w00_easy,city070,0,easy,ai,search,1,0,3,0.033333
city070_w00_easy,city070,0,easy,ai,search,1,0,4,0.083333
city070_w00_easy,city070,0,easy,ai,search,1,0,5,0.15
city070_w00_hard,city070,0,hard,ai,central,1,1,1,0.25
city070_w00_hard,city070,0,hard,ai,central,1,1,2,0.033333
city070_w00_hard,city070,0,hard,ai,central,1,1,3,0.033333
city070_w00_hard,city070,0,hard,ai,central,1,1,4,0.083333
city070_w00_hard,city070,0,hard,ai,central,1,1,5,0.033333
city070_w01_easy,city070,1,easy,standard,central,0,1,1,0.05
city070_w01_easy,city070,1,easy,standard,central,0,1,2,0.1
city070_w01_easy,city070,1,easy,standard,central,0,1,3,0.083333
city070_w01_easy,city070,1,easy,standard,central,0,1,4,0.066667
city070_w01_easy,city070,1,easy,standard,central,0,1,5,0.1
city070_w01_hard,city070,1,hard,ai,central,1,1,1,0.083333
city070_w01_hard,city070,1,hard,ai,central,1,1,2,0.166667
city070_w01_hard,city070,1,hard,ai,central,1,1,3,0.083333
city070_w01_hard,city070,1,hard,ai,central,1,1,4,0.083333
city070_w01_hard,city070,1,hard,ai,central,1,1,5,0.016667
city071_w00_easy,city071,0,easy,ai,central,1,1,1,0.15
city071_w00_easy,city071,0,easy,ai,central,1,1,2,0.133333
city071_w00_easy,city071,0,easy,ai,central,1,1,3,0.066667
city071_w00_easy,city071,0,easy,ai,central,1,1,4,0.083333
city071_w00_easy,city071,0,easy,ai,central,1,1,5,0.066667
city071_w00_hard,city071,0,hard,standard,search,0,0,1,0.15
city071_w00_hard,city071,0,hard,standard,search,0,0,2,0.1
city071_w00_hard,city071,0,hard,standard,search,0,0,3,0.033333
city071_w00_hard,city071,0,hard,standard,search,0,0,4,0.116667
city071_w00_hard,city071,0,hard,standard,search,0,0,5,0.083333
city071_w01_easy,city071,1,easy,standard,central,0,1,1,0.1
city071_w01_easy,city071,1,easy,standard,central,0,1,2,0.05
city071_w01_easy,city071,1,easy,standard,central,0,1,3,0.1
city071_w01_easy,city071,1,easy,standard,central,0,1,4,0.066667
city071_w01_easy,city071,1,easy,standard,central,0,1,5,0.05
city071_w01_hard,city071,1,hard,standard,search,0,0,1,0.133333
city071_w01_hard,city071,1,hard,standard,search,0,0,2,0.066667
city071_w01_hard,city071,1,hard,standard,search,0,0,3,0.116667
city071_w01_hard,city071,1,hard,standard,search,0,0,4,0.033333
city071_w01_hard,city071,1,hard,standard,search,0,0,5,0.033333
city072_w00_easy,city072,0,easy,standard,search,0,0,1,0.166667
city072_w00_easy,city072,0,easy,standard,search,0,0,2,0.116667
city072_w00_easy,city072,0,easy,standard,search,0,0,3,0.083333
city072_w00_easy,city072,0,easy,standard,search,0,0,4,0.066667
city072_w00_easy,city072,0,easy,standard,search,0,0,5,0.083333
city072_w00_hard,city072,0,hard,standard,central,0,1,1,0.083333
city072_w00_hard,city072,0,hard,standard,central,0,1,2,0.033333
city072_w00_hard,city072,0,hard,standard,central,0,1,3,0.033333
city072_w00_hard,city072,0,hard,standard,central,0,1,4,0.0
city072_w00_hard,city072,0,hard,standard,central,0,1,5,0.016667
city072_w01_easy,city072,1,easy,ai,central,1,1,1,0.133333
city072_w01_easy,city072,1,easy,ai,central,1,1,2,0.083333
city072_w01_easy,city072,1,easy,ai,central,1,1,3,0.1
city072_w01_easy,city072,1,easy,ai,central,1,1,4,0.016667
city072_w01_easy,city072,1,easy,ai,central,1,1,5,0.033333
city072_w01_hard,city072,1,hard,ai,search,1,0,1,0.033333
city072_w01_hard,city072,1,hard,ai,search,1,0,2,0.033333
city072_w01_hard,city072,1,hard,ai,search,1,0,3,0.116667
city072_w01_hard,city072,1,hard,ai,search,1,0,4,0.016667
city072_w01_hard,city072,1,hard,ai,search,1,0,5,0.0
city073_w00_easy,city073,0,easy,ai,central,1,1,1,0.2
city073_w00_easy,city073,0,easy,ai,central,1,1,2,0.15
city073_w00_easy,city073,0,easy,ai,central,1,1,3,0.15
city073_w00_easy,city073,0,easy,ai,central,1,1,4,0.033333
city073_w00_easy,city073,0,easy,ai,central,1,1,5,0.116667
city073_w00_hard,city073,0,hard,ai,central,1,1,1,0.116667
city073_w00_hard,city073,0,hard,ai,central,1,1,2,0.066667
city073_w00_hard,city073,0,hard,ai,central,1,1,3,0.05
city073_w00_hard,city073,0,hard,ai,central,1,1,4,0.05
city073_w00_hard,city073,0,hard,ai,central,1,1,5,0.05
city073_w01_easy,city073,1,easy,ai,search,1,0,1,0.066667
city073_w01_easy,city073,1,easy,ai,search,1,0,2,0.083333
city073_w01_easy,city073,1,easy,ai,search,1,0,3,0.016667
city073_w01_easy,city073,1,easy,ai,search,1,0,4,0.05
city073_w01_easy,city073,1,easy,ai,search,1,0,5,0.016667
city073_w01_hard,city073,1,hard,ai,central,1,1,1,0.05
city073_w01_hard,city073,1,hard,ai,central,1,1,2,0.066667
city073_w01_hard,city073,1,hard,ai,central,1,1,3,0.083333
city073_w01_hard,city073,1,hard,ai,central,1,1,4,0.033333
city073_w01_hard,city073,1,hard,ai,central,1,1,5,0.083333
city074_w00_easy,city074,0,easy,standard,search,0,0,1,0.166667
city074_w00_easy,city074,0,easy,standard,search,0,0,2,0.066667
city074_w00_easy,city074,0,easy,standard,search,0,0,3,0.083333
city074_w00_easy,city074,0,easy,standard,search,0,0,4,0.083333
city074_w00_easy,city074,0,easy,standard,search,0,0,5,0.05
city074_w00_hard,city074,0,hard,standard,central,0,1,1,0.1
city074_w00_hard,city074,0,hard,standard,central,0,1,2,0.066667
city074_w00_hard,city074,0,hard,standard,central,0,1,3,0.066667
city074_w00_hard,city074,0,hard,standard,central,0,1,4,0.066667
city074_w00_hard,city074,0,hard,standard,central,0,1,5,0.05
city074_w01_easy,city074,1,easy,ai,search,1,0,1,0.116667
city074_w01_easy,city074,1,easy,ai,search,1,0,2,0.05
city074_w01_easy,city074,1,easy,ai,search,1,0,3,0.05
city074_w01_easy,city074,1,easy,ai,search,1,0,4,0.05
city074_w01_easy,city074,1,easy,ai,search,1,0,5,0.066667
city074_w01_hard,city074,1,hard,standard,central,0,1,1,0.033333
city074_w01_hard,city074,1,hard,standard,central,0,1,2,0.05
city074_w01_hard,city074,1,hard,standard,central,0,1,3,0.033333
city074_w01_hard,city074,1,hard,standard,central,0,1,4,0.066667
city074_w01_hard,city074,1,hard,standard,central,0,1,5,0.05
city075_w00_easy,city075,0,easy,ai,central,1,1,1,0.116667
city075_w00_easy,city075,0,easy,ai,central,1,1,2,0.1
city075_w00_easy,city075,0,easy,ai,central,1,1,3,0.116667
city075_w00_easy,city075,0,easy,ai,central,1,1,4,0.083333
city075_w00_easy,city075,0,easy,ai,central,1,1,5,0.066667
city075_w00_hard,city075,0,hard,standard,central,0,1,1,0.15
city075_w00_hard,city075,0,hard,standard,central,0,1,2,0.066667
city075_w00_hard,city075,0,hard,standard,central,0,1,3,0.016667
city075_w00_hard,city075,0,hard,standard,central,0,1,4,0.05
city075_w00_hard,city075,0,hard,standard,central,0,1,5,0.033333
city075_w01_easy,city075,1,easy,ai,search,1,0,1,0.15
city075_w01_easy,city075,1,easy,ai,search,1,0,2,0.133333
city075_w01_easy,city075,1,easy,ai,search,1,0,3,0.083333
city075_w01_easy,city075,1,easy,ai,search,1,0,4,0.05
city075_w01_easy,city075,1,easy,ai,search,1,0,5,0.116667
city075_w01_hard,city075,1,hard,standard,search,0,0,1,0.083333
city075_w01_hard,city075,1,hard,standard,search,0,0,2,0.066667
city075_w01_hard,city075,1,hard,standard,search,0,0,3,0.05
city075_w01_hard,city075,1,hard,standard,search,0,0,4,0.033333
city075_w01_hard,city075,1,hard,standard,search,0,0,5,0.033333
city076_w00_easy,city076,0,easy,standard,central,0,1,1,0.116667
city076_w00_easy,city076,0,easy,standard,central,0,1,2,0.083333
city076_w00_easy,city076,0,easy,standard,central,0,1,3,0.1
city076_w00_easy,city076,0,easy,standard,central,0,1,4,0.116667
city076_w00_easy,city076,0,easy,standard,central,0,1,5,0.116667
city076_w00_hard,city076,0,hard,standard,central,0,1,1,0.266667
city076_w00_hard,city076,0,hard,standard,central,0,1,2,0.083333
city076_w00_hard,city076,0,hard,standard,central,0,1,3,0.083333
city076_w00_hard,city076,0,hard,standard,central,0,1,4,0.033333
city076_w00_hard,city076,0,hard,standard,central,0,1,5,0.05
city076_w01_easy,city076,1,easy,standard,search,0,0,1,0.283333
city076_w01_easy,city076,1,easy,standard,search,0,0,2,0.133333
city076_w01_easy,city076,1,easy,standard,search,0,0,3,0.116667
city076_w01_easy,city076,1,easy,standard,search,0,0,4,0.116667
city076_w01_easy,city076,1,easy,standard,search,0,0,5,0.05
city076_w01_hard,city076,1,hard,ai,central,1,1,1,0.066667
city076_w01_hard,city076,1,hard,ai,central,1,1,2,0.066667
city076_w01_hard,city076,1,hard,ai,central,1,1,3,0.05
city076_w01_hard,city076,1,hard,ai,central,1,1,4,0.033333
city076_w01_hard,city076,1,hard,ai,central,1,1,5,0.033333
city077_w00_easy,city077,0,easy,ai,central,1,1,1,0.116667
city077_w00_easy,city077,0,easy,ai,central,1,1,2,0.15
city077_w00_easy,city077,0,easy,ai,central,1,1,3,0.066667
city077_w00_easy,city077,0,easy,ai,central,1,1,4,0.1
city077_w00_easy,city077,0,easy,ai,central,1,1,5,0.066667
city077_w00_hard,city077,0,hard,ai,central,1,1,1,0.116667
city077_w00_hard,city077,0,hard,ai,central,1,1,2,0.033333
city077_w00_hard,city077,0,hard,ai,central,1,1,3,0.05
city077_w00_hard,city077,0,hard,ai,central,1,1,4,0.05
city077_w00_hard,city077,0,hard,ai,central,1,1,5,0.05
city077_w01_easy,city077,1,easy,ai,central,1,1,1,0.116667
city077_w01_easy,city077,1,easy,ai,central,1,1,2,0.15
city077_w01_easy,city077,1,easy,ai,central,1,1,3,0.066667
city077_w01_easy,city077,1,easy,ai,central,1,1,4,0.083333
city077_w01_easy,city077,1,easy,ai,central,1,1,5,0.016667
city077_w01_hard,city077,1,hard,ai,central,1,1,1,0.166667
city077_w01_hard,city077,1,hard,ai,central,1,1,2,0.083333
city077_w01_hard,city077,1,hard,ai,central,1,1,3,0.1
city077_w01_hard,city077,1,hard,ai,central,1,1,4,0.066667
city077_w01_hard,city077,1,hard,ai,central,1,1,5,0.083333
city078_w00_easy,city078,0,easy,standard,search,0,0,1,0.116667
city078_w00_easy,city078,0,easy,standard,search,0,0,2,0.116667
city078_w00_easy,city078,0,easy,standard,search,0,0,3,0.05
city078_w00_easy,city078,0,easy,standard,search,0,0,4,0.083333
city078_w00_easy,city078,0,easy,standard,search,0,0,5,0.066667
city078_w00_hard,city078,0,hard,ai,central,1,1,1,0.133333
city078_w00_hard,city078,0,hard,ai,central,1,1,2,0.066667
city078_w00_hard,city078,0,hard,ai,central,1,1,3,0.05
city078_w00_hard,city078,0,hard,ai,central,1,1,4,0.05
city078_w00_hard,city078,0,hard,ai,central,1,1,5,0.016667
city078_w01_easy,city078,1,easy,ai,search,1,0,1,0.15
city078_w01_easy,city078,1,easy,ai,search,1,0,2,0.15
city078_w01_easy,city078,1,easy,ai,search,1,0,3,0.066667
city078_w01_easy,city078,1,easy,ai,search,1,0,4,0.116667
city078_w01_easy,city078,1,easy,ai,search,1,0,5,0.033333
city078_w01_hard,city078,1,hard,standard,search,0,0,1,0.05
city078_w01_hard,city078,1,hard,standard,search,0,0,2,0.1
city078_w01_hard,city078,1,hard,standard,search,0,0,3,0.05
city078_w01_hard,city078,1,hard,standard,search,0,0,4,0.016667
city078_w01_hard,city078,1,hard,standard,search,0,0,5,0.05
city079_w00_easy,city079,0,easy,standard,central,0,1,1,0.1
city079_w00_easy,city079,0,easy,standard,central,0,1,2,0.083333
city079_w00_easy,city079,0,easy,standard,central,0,1,3,0.033333
city079_w00_easy,city079,0,easy,standard,central,0,1,4,0.05
city079_w00_easy,city079,0,easy,standard,central,0,1,5,0.033333
city079_w00_hard,city079,0,hard,standard,search,0,0,1,0.05
city079_w00_hard,city079,0,hard,standard,search,0,0,2,0.05
city079_w00_hard,city079,0,hard,standard,search,0,0,3,0.05
city079_w00_hard,city079,0,hard,standard,search,0,0,4,0.05
city079_w00_hard,city079,0,hard,standard,search,0,0,5,0.033333
city079_w01_easy,city079,1,easy,standard,search,0,0,1,0.216667
city079_w01_easy,city079,1,easy,standard,search,0,0,2,0.066667
city079_w01_easy,city079,1,easy,standard,search,0,0,3,0.083333
city079_w01_easy,city079,1,easy,standard,search,0,0,4,0.083333
city079_w01_easy,city079,1,easy,standard,search,0,0,5,0.1
city079_w01_hard,city079,1,hard,standard,search,0,0,1,0.083333
city079_w01_hard,city079,1,hard,standard,search,0,0,2,0.083333
city079_w01_hard,city079,1,hard,standard,search,0,0,3,0.1
city079_w01_hard,city079,1,hard,standard,search,0,0,4,0.033333
city079_w01_hard,city079,1,hard,standard,search,0,0,5,0.05
city080_w00_easy,city080,0,easy,ai,search,1,0,1,0.15
city080_w00_easy,city080,0,easy,ai,search,1,0,2,0.116667
city080_w00_easy,city080,0,easy,ai,search,1,0,3,0.116667
city080_w00_easy,city080,0,easy,ai,search,1,0,4,0.066667
city080_w00_easy,city080,0,easy,ai,search,1,0,5,0.066667
city080_w00_hard,city080,0,hard,ai,search,1,0,1,0.1
city080_w00_hard,city080,0,hard,ai,search,1,0,2,0.05
city080_w00_hard,city080,0,hard,ai,search,1,0,3,0.0
city080_w00_hard,city080,0,hard,ai,search,1,0,4,0.066667
city080_w00_hard,city080,0,hard,ai,search,1,0,5,0.066667
city080_w01_easy,city080,1,easy,ai,search,1,0,1,0.166667
city080_w01_easy,city080,1,easy,ai,search,1,0,2,0.083333
city080_w01_easy,city080,1,easy,ai,search,1,0,3,0.116667
city080_w01_easy,city080,1,easy,ai,search,1,0,4,0.066667
city080_w01_easy,city080,1,easy,ai,search,1,0,5,0.083333
city080_w01_hard,city080,1,hard,ai,search,1,0,1,0.05
city080_w01_hard,city080,1,hard,ai,search,1,0,2,0.066667
city080_w01_hard,city080,1,hard,ai,search,1,0,3,0.05
city080_w01_hard,city080,1,hard,ai,search,1,0,4,0.083333
city080_w01_hard,city080,1,hard,ai,search,1,0,5,0.05
city081_w00_easy,city081,0,easy,ai,search,1,0,1,0.116667
city081_w00_easy,city081,0,easy,ai,search,1,0,2,0.133333
city081_w00_easy,city081,0,easy,ai,search,1,0,3,0.116667
city081_w00_easy,city081,0,easy,ai,search,1,0,4,0.116667
city081_w00_easy,city081,0,easy,ai,search,1,0,5,0.083333
city081_w00_hard,city081,0,hard,ai,search,1,0,1,0.166667
city081_w00_hard,city081,0,hard,ai,search,1,0,2,0.066667
city081_w00_hard,city081,0,hard,ai,search,1,0,3,0.066667
city081_w00_hard,city081,0,hard,ai,search,1,0,4,0.066667
city081_w00_hard,city081,0,hard,ai,search,1,0,5,0.016667
city081_w01_easy,city081,1,easy,standard,central,0,1,1,0.116667
city081_w01_easy,city081,1,easy,standard,central,0,1,2,0.05
city081_w01_easy,city081,1,easy,standard,central,0,1,3,0.133333
city081_w01_easy,city081,1,easy,standard,central,0,1,4,0.066667
city081_w01_easy,city081,1,easy,standard,central,0,1,5,0.016667
city081_w01_hard,city081,1,hard,standard,central,0,1,1,0.133333
city081_w01_hard,city081,1,hard,standard,central,0,1,2,0.05
city081_w01_hard,city081,1,hard,standard,central,0,1,3,0.033333
city081_w01_hard,city081,1,hard,standard,central,0,1,4,0.033333
city081_w01_hard,city081,1,hard,standard,central,0,1,5,0.033333
city082_w00_easy,city082,0,easy,ai,central,1,1,1,0.233333
city082_w00_easy,city082,0,easy,ai,central,1,1,2,0.116667
city082_w00_easy,city082,0,easy,ai,central,1,1,3,0.116667
city082_w00_easy,city082,0,easy,ai,central,1,1,4,0.083333
city082_w00_easy,city082,0,easy,ai,central,1,1,5,0.016667
city082_w00_hard,city082,0,hard,standard,search,0,0,1,0.016667
city082_w00_hard,city082,0,hard,standard,search,0,0,2,0.033333
city082_w00_hard,city082,0,hard,standard,search,0,0,3,0.066667
city082_w00_hard,city082,0,hard,standard,search,0,0,4,0.05
city082_w00_hard,city082,0,hard,standard,search,0,0,5,0.0
city082_w01_easy,city082,1,easy,ai,search,1,0,1,0.1
city082_w01_easy,city082,1,easy,ai,search,1,0,2,0.05
city082_w01_easy,city082,1,easy,ai,search,1,0,3,0.066667
city082_w01_easy,city082,1,easy,ai,search,1,0,4,0.033333
city082_w01_easy,city082,1,easy,ai,search,1,0,5,0.066667
city082_w01_hard,city082,1,hard,ai,search,1,0,1,0.083333
city082_w01_hard,city082,1,hard,ai,search,1,0,2,0.05
city082_w01_hard,city082,1,hard,ai,search,1,0,3,0.05
city082_w01_hard,city082,1,hard,ai,search,1,0,4,0.066667
city082_w01_hard,city082,1,hard,ai,search,1,0,5,0.016667
city083_w00_easy,city083,0,easy,standard,central,0,1,1,0.116667
city083_w00_easy,city083,0,easy,standard,central,0,1,2,0.116667
city083_w00_easy,city083,0,easy,standard,central,0,1,3,0.05
city083_w00_easy,city083,0,easy,standard,central,0,1,4,0.083333
city083_w00_easy,city083,0,easy,standard,central,0,1,5,0.033333
city083_w00_hard,city083,0,hard,standard,central,0,1,1,0.133333
city083_w00_hard,city083,0,hard,standard,central,0,1,2,0.116667
city083_w00_hard,city083,0,hard,standard,central,0,1,3,0.066667
city083_w00_hard,city083,0,hard,standard,central,0,1,4,0.066667
city083_w00_hard,city083,0,hard,standard,central,0,1,5,0.05
city083_w01_easy,city083,1,easy,ai,search,1,0,1,0.2
city083_w01_easy,city083,1,easy,ai,search,1,0,2,0.1
city083_w01_easy,city083,1,easy,ai,search,1,0,3,0.1
city083_w01_easy,city083,1,easy,ai,search,1,0,4,0.1
city083_w01_easy,city083,1,easy,ai,search,1,0,5,0.133333
city083_w01_hard,city083,1,hard,standard,search,0,0,1,0.083333
city083_w01_hard,city083,1,hard,standard,search,0,0,2,0.083333
city083_w01_hard,city083,1,hard,standard,search,0,0,3,0.083333
city083_w01_hard,city083,1,hard,standard,search,0,0,4,0.05
city083_w01_hard,city083,1,hard,standard,search,0,0,5,0.05
city084_w00_easy,city084,0,easy,ai,search,1,0,1,0.116667
city084_w00_easy,city084,0,easy,ai,search,1,0,2,0.133333
city084_w00_easy,city084,0,easy,ai,search,1,0,3,0.166667
city084_w00_easy,city084,0,easy,ai,search,1,0,4,0.1
city084_w00_easy,city084,0,easy,ai,search,1,0,5,0.066667
city084_w00_hard,city084,0,hard,ai,central,1,1,1,0.083333
city084_w00_hard,city084,0,hard,ai,central,1,1,2,0.083333
city084_w00_hard,city084,0,hard,ai,central,1,1,3,0.083333
city084_w00_hard,city084,0,hard,ai,central,1,1,4,0.066667
city084_w00_hard,city084,0,hard,ai,central,1,1,5,0.016667
city084_w01_easy,city084,1,easy,standard,search,0,0,1,0.166667
city084_w01_easy,city084,1,easy,standard,search,0,0,2,0.066667
city084_w01_easy,city084,1,easy,standard,search,0,0,3,0.033333
city084_w01_easy,city084,1,easy,standard,search,0,0,4,0.033333
city084_w01_easy,city084,1,easy,standard,search,0,0,5,0.05
city084_w01_hard,city084,1,hard,ai,search,1,0,1,0.083333
city084_w01_hard,city084,1,hard,ai,search,1,0,2,0.066667
city084_w01_hard,city084,1,hard,ai,search,1,0,3,0.066667
city084_w01_hard,city084,1,hard,ai,search,1,0,4,0.05
city084_w01_hard,city084,1,hard,ai,search,1,0,5,0.083333
city085_w00_easy,city085,0,easy,standard,central,0,1,1,0.15
city085_w00_easy,city085,0,easy,standard,central,0,1,2,0.133333
city085_w00_easy,city085,0,easy,standard,central,0,1,3,0.1
city085_w00_easy,city085,0,easy,standard,central,0,1,4,0.133333
city085_w00_easy,city085,0,easy,standard,central,0,1,5,0.05
city085_w00_hard,city085,0,hard,ai,central,1,1,1,0.066667
city085_w00_hard,city085,0,hard,ai,central,1,1,2,0.05
